time,Lx,V,pressure,U,T,work_cum,dS_IG,delta_a,alpha,alpha_over_T,PV_gamma,T_V_gamma_minus1,impulse_events
166.7,11.69,4676,1.44829451918,7144.34919152,0.521790037359,2633.27426832,3.04764563367,7.38277922295,-1.72219685079,-3.30186331649,1893714.00631,145.907892465,62
166.9,11.68,4672,1.09721099743,7149.28302172,0.52215038137,2637.66311231,1.64059689229,5.24518669307,-0.311356499006,-0.596502431403,1432610.76015,145.925376425,54
167.1,11.67,4668,1.45443720538,7155.9099715,0.522634382961,2643.48086114,4.86735534536,8.36041817523,-1.73346839114,-3.31832632007,1896326.23977,145.977260512,64
167.3,11.66,4664,1.33025815883,7161.11764146,0.523014726955,2648.80189377,2.13552741304,6.43753880464,-1.22986884448,-2.35235478674,1731942.62509,146.000030214,62
167.5,11.65,4660,1.48956038871,7167.00778242,0.523444915456,2654.76013533,3.42544136326,7.75053462688,-1.86039366616,-3.55559563076,1936576.43365,146.036560823,60
167.7,11.64,4656,1.25252242185,7172.2784889,0.523829863343,2659.77022501,2.22700821841,6.17623445707,-0.905527980459,-1.72930351955,1626074.58431,146.060315649,58
167.9,11.63,4652,1.52972669916,7178.84427365,0.524309397725,2665.88913181,4.68316476951,8.57321122714,-2.00742647951,-3.83045756241,1983109.47787,146.110282164,67
168.1,11.62,4648,1.85716639378,7185.28103668,0.52477950896,2673.31779739,4.4191061127,9.74668317527,-3.3099201433,-6.31008510758,2404146.9806,146.157447008,82
168.3,11.61,4644,1.14205602182,7189.76340556,0.525106880336,2677.88602147,0.679965902864,4.92516756056,-0.44279868219,-0.843517330456,1476299.34317,146.164705593,54
168.5,11.6,4640,1.13473524637,7194.66133526,0.525464602341,2682.42496246,1.45873966165,5.30519613005,-0.40726642798,-0.775323592341,1464730.90745,146.180278746,55
168.7,11.59,4636,1.2459387628,7200.40193659,0.525883869164,2687.40871751,3.0480953586,6.58606024933,-0.845458916214,-1.60833242094,1605963.76809,146.212824834,60
168.9,11.58,4632,1.45366591196,7206.52121433,0.52633079275,2693.22338116,3.75208063031,7.78866077379,-1.66938303599,-3.17308453573,1871021.84315,146.252897685,58
169.1,11.57,4628,1.4942768686,7212.12994338,0.526740428234,2699.20048863,2.76617513978,7.43359719034,-1.82486814475,-3.4658019484,1920525.11449,146.282447933,65
169.3,11.56,4624,1.67784495924,7218.22193792,0.527185359182,2705.91186847,3.66779618617,8.64417232875,-2.55217778342,-4.84318310434,2153351.21564,146.321639145,74
169.5,11.55,4620,1.10214181444,7223.87763269,0.527598424824,2710.32043573,2.82428353644,5.89807149559,-0.242376728467,-0.459576137104,1412453.32538,146.351824394,60
169.7,11.54,4616,1.63915601696,7230.52435942,0.528083870831,2716.87705979,4.68583345023,9.02999977474,-2.38327304339,-4.51513311003,2097635.18521,146.401919167,77
169.9,11.53,4612,1.43100636629,7236.52724852,0.528522293932,2722.60108526,3.44927863336,7.54628999914,-1.5434008959,-2.92143079867,1828621.11497,146.438805277,62
170.1,11.52,4608,1.39193990115,7242.04107637,0.528924998274,2728.16884486,2.50838945483,6.894004423,-1.38017657881,-2.61039314013,1776129.3945,146.465635485,55
170.3,11.51,4604,1.33073859973,7248.42138058,0.529390986019,2733.49179926,4.13041406611,7.50859601286,-1.12829180135,-2.13223993229,1695579.97651,146.509825887,58
170.5,11.5,4600,1.51351424961,7254.05057251,0.529802116017,2739.54585626,2.69526633422,7.48146075311,-1.85226882217,-3.49750922397,1925674.59235,146.538669143,57
170.7,11.49,4596,1.6374829363,7260.09401945,0.530243501274,2746.09578801,3.46139569119,8.38455041128,-2.34110347121,-4.41698627497,2080383.89491,146.575719424,65
170.9,11.48,4592,1.21922346798,7265.5115169,0.530639170092,2750.97268188,2.2654307133,6.07857196537,-0.661074516647,-1.24627262654,1546748.76936,146.599973339,54
171.1,11.47,4588,1.35887800573,7271.6854333,0.531090084232,2756.4081939,3.67524224161,7.38656812525,-1.21265172013,-2.2842955776,1721417.25314,146.639329367,67
171.3,11.46,4584,1.24033690716,7276.24972668,0.531423438992,2761.36954153,0.629879166912,5.29597519508,-0.73168181468,-1.37726588639,1568967.74323,146.646075436,54
171.5,11.45,4580,1.16694714136,7281.09014301,0.531776960488,2766.0373301,1.13679679988,5.27210997131,-0.431693648757,-0.812064496905,1473986.98158,146.65825143,57
171.7,11.44,4576,1.60148979382,7287.34822729,0.532234021859,2772.44328927,3.78765995197,8.42101506841,-2.16293078572,-4.06561740735,2019920.15006,146.698827564,74
171.9,11.43,4572,1.38095323162,7293.5904359,0.532689923744,2777.9671022,3.74078504221,7.5156387099,-1.27343010061,-2.39158881884,1739225.95099,146.738912559,59
172.1,11.42,4568,1.44249880041,7299.08772062,0.533091419852,2783.7370974,2.32647426741,7.00975163694,-1.51246691665,-2.83823117329,1814090.51548,146.7638478,63
172.3,11.41,4564,1.28302105785,7304.48713132,0.533485767698,2788.86918163,2.12824850008,6.26705488122,-0.867644183709,-1.6269693255,1611176.71699,146.786662159,59
172.5,11.4,4560,1.15879021791,7309.99762119,0.533888228249,2793.5043425,2.32181431617,5.87428298389,-0.363793110343,-0.681660058656,1453046.65213,146.811555548,56
172.7,11.39,4556,1.32864906268,7315.35431045,0.53427945592,2798.81893875,2.01914756209,6.39299033841,-1.03630107696,-1.94033407361,1663603.44548,146.833207319,59
172.9,11.38,4552,1.3056745934,7320.76287792,0.534674472533,2804.04163713,2.10179794378,6.34606095803,-0.937493487522,-1.75403908919,1632445.56776,146.855748761,61
173.1,11.37,4548,1.67117022807,7326.94657902,0.535126101301,2810.72631804,3.53585922454,8.57601302597,-2.39231193153,-4.4724446594,2086354.56663,146.893678085,74
173.3,11.36,4544,1.4201988322,7332.86687369,0.53555849209,2816.40711337,3.02721968693,7.30139406859,-1.38109939062,-2.57984358632,1770433.78682,146.926158993,58
173.5,11.35,4540,1.79843437469,7339.48875076,0.536042123193,2823.60085087,4.32010354437,9.50845030689,-2.88657324186,-5.38740497288,2238657.64737,146.972524489,71
173.7,11.34,4536,1.53584157706,7345.36616742,0.536471382371,2829.74421717,2.91424442294,7.70614955929,-1.8287329012,-3.41018158133,1908980.52023,147.003809871,72
173.9,11.33,4532,1.60872308945,7351.45853062,0.536916340244,2836.17910953,3.29872107818,8.20529571061,-2.11293250936,-3.93694182418,1996630.94195,147.039230772,67
174.1,11.32,4528,1.67369445502,7358.15090929,0.537405120456,2842.87388735,4.39875722737,9.05761746497,-2.36523879821,-4.40322358761,2074213.90312,147.086476886,69
174.3,11.31,4524,1.54840689357,7364.67607954,0.537881688544,2849.06751493,4.0694463982,8.38153859023,-1.85636833231,-3.45278732478,1916120.2321,147.13019946,56
174.5,11.3,4520,1.43041885266,7370.81996886,0.538330409645,2854.78919034,3.34331473545,7.52073329383,-1.37684397862,-2.55868519028,1767504.86058,147.166130122,65
174.7,11.29,4516,1.64467623487,7377.31664417,0.538804896594,2861.36789528,3.98142519433,8.72297176248,-2.22629645419,-4.13373592211,2029256.62477,147.208930016,74
174.9,11.28,4512,1.38612463916,7382.49722492,0.539183262118,2866.91239383,1.52295931047,6.36536460807,-1.18478385728,-2.19813890849,1707723.02915,147.225304956,64
175.1,11.27,4508,1.58327655602,7388.76638891,0.539641132699,2873.24550006,3.52642702708,8.23530397574,-1.96613998345,-3.64496760158,1947735.41099,147.26322828,61
175.3,11.26,4504,1.38158720115,7394.80092206,0.540081866934,2878.77184886,3.07495459236,7.18639840269,-1.15186525699,-2.13363104682,1697105.87828,147.296304426,59
175.5,11.25,4500,1.98294565479,7402.14652548,0.540618355645,2886.70363148,5.48398281249,10.8950533422,-3.54944991267,-6.56879648678,2432194.68406,147.355312036,84
175.7,11.24,4496,1.64837810337,7408.2058828,0.541060902922,2893.29714389,3.08622650953,8.26266601476,-2.20330869514,-4.07386695768,2018834.29836,147.388530202,71
175.9,11.23,4492,1.55519623688,7414.29225933,0.541505423556,2899.51792884,3.11973800887,7.90944660545,-1.82307007799,-3.36805243873,1901887.28961,147.422116675,63
176.1,11.22,4488,1.5976791933,7420.28464327,0.541943079409,2905.90864562,2.92983818529,7.97788117108,-1.98549723759,-3.6651437187,1950941.85675,147.453665693,77
176.3,11.21,4484,1.41243639937,7426.33028351,0.542384624855,2911.55839121,3.01184740254,7.28266038729,-1.23702014463,-2.28163522848,1722178.80865,147.486104839,68
176.5,11.2,4480,1.64396893421,7432.60321871,0.542842770867,2918.13426695,3.41422822742,8.42848274064,-2.15554753937,-3.97252695218,2001506.30791,147.522886464,75
176.7,11.19,4476,1.26545901476,7437.92588725,0.543231513822,2923.19610301,1.64802558136,5.95677516124,-0.63410661691,-1.16770395147,1538384.44635,147.540643996,63
176.9,11.18,4472,1.57023119309,7444.22552653,0.543691610176,2929.47702778,3.43076276742,8.14541246478,-1.84577318762,-3.39632702051,1906045.47794,147.577617438,69
177.1,11.17,4468,1.86228180916,7451.31394187,0.544209315065,2936.92615502,4.86312968273,10.0944288774,-3.00601353984,-5.52626341259,2257185.96824,147.630043421,73
177.3,11.16,4464,1.54931594465,7457.64558217,0.544671748625,2943.1234188,3.45407855753,8.07780414548,-1.74616383958,-3.20726275404,1875053.36988,147.667290726,65
177.5,11.15,4460,1.01175611108,7462.64948492,0.545037210409,2947.17044324,1.00104730011,4.59244954999,0.411453200529,0.755161636725,1222645.63233,147.678087348,49
177.7,11.14,4456,2.12575127321,7470.74882188,0.545628748312,2955.67344833,6.66187560678,12.1359455656,-4.03660860611,-7.40209882564,2565002.25632,147.74995796,85
177.9,11.13,4452,1.3313785808,7476.61477347,0.546057170134,2960.99896266,2.54901680358,6.71687719839,-0.850925610738,-1.5589201919,1604082.95928,147.777466884,62
178.1,11.12,4448,1.44833543886,7482.41988623,0.546481148571,2966.79230441,2.42189214489,7.11634674145,-1.31123398183,-2.40034415157,1742383.65496,147.803608626,59
178.3,11.11,4444,1.70012277406,7488.24648804,0.546906696468,2973.59279551,2.44556086085,8.13746435603,-2.31086254532,-4.22697683316,2042225.53512,147.83001054,71
178.5,11.1,4440,1.64940749469,7494.44397291,0.547359331939,2980.19042549,3.10747886293,8.29783425561,-2.10034938569,-3.83882772774,1978333.84305,147.863565227,63
178.7,11.09,4436,1.32554932448,7499.83022033,0.5477527184,2985.49262278,1.60975876315,6.18363040775,-0.797382986011,-1.45625826282,1587505.07324,147.880950463,67
178.9,11.08,4432,1.22736512067,7505.72018975,0.548182894373,2990.40208327,2.514199638,6.28716094315,-0.397191524097,-0.724844634061,1467709.2462,147.908107663,51
179.1,11.07,4428,1.52828638445,7511.55157327,0.548608791504,2996.51522881,2.39154327585,7.42465792849,-1.59327441381,-2.9053364177,1824809.07048,147.933944614,67
179.3,11.06,4424,1.24050157368,7517.00781859,0.549007290285,3001.4772351,1.69255702112,5.89089519758,-0.434649879906,-0.791988905989,1478958.03108,147.952232819,55
179.5,11.05,4420,1.63808186873,7523.31605371,0.54946801444,3008.02956258,3.2285409928,8.32556375035,-2.01732862943,-3.67296127778,1950021.43647,147.987123717,64
179.7,11.04,4416,1.66987690662,7529.47532654,0.549917859081,3014.7090702,2.94056060448,8.29591302088,-2.13664018434,-3.88697041831,1984873.80352,148.018909566,67
179.9,11.03,4412,1.72772159499,7536.45650456,0.550427731855,3021.61995658,4.41720244886,9.34111099942,-2.35993298683,-4.28943962019,2050530.66245,148.066669934,78
180.1,11.02,4408,1.78391483679,7542.93081879,0.550900585655,3028.75561593,3.47791786278,9.05082406127,-2.57650982595,-4.67891324502,2114024.87861,148.104285266,77
180.3,11.01,4404,1.56058931758,7549.11588712,0.55135231428,3034.9979732,2.9357124239,7.86030603661,-1.67523770661,-3.03966123692,1846577.24822,148.136043826,69
180.5,11,4400,1.65778801562,7555.83107252,0.55184276019,3041.62912526,3.87965564696,8.77116056268,-2.05597516157,-3.72731026298,1958619.72184,148.178024419,70
180.7,10.99,4396,1.69694457614,7562.13024593,0.552302822519,3048.41690357,3.10808606755,8.50366805566,-2.20449464286,-3.99312314858,2001845.07688,148.211664671,72
180.9,10.98,4392,1.36182350456,7568.65876941,0.55277963551,3053.86419758,3.50593756077,7.38446906692,-0.855945596112,-1.54910719991,1604075.15196,148.249620219,65
181.1,10.97,4388,2.06146124973,7575.57340273,0.553284648169,3062.11004258,4.18604703415,10.5608635561,-3.6462302266,-6.59316150137,2424485.21705,148.294951417,77
181.3,10.96,4384,1.63961420093,7581.33883106,0.55370572824,3068.66849939,2.09173241866,7.71622063248,-1.95079230469,-3.524497315,1925421.92828,148.317608228,73
181.5,10.95,4380,1.64976485985,7588.30546838,0.554214539029,3075.26755883,4.24379453433,8.94995242676,-1.98331510861,-3.58024880888,1934396.8057,148.363585953,69
181.7,10.94,4376,1.71642590676,7594.71648786,0.554682770074,3082.13326245,3.22299206236,8.65268723963,-2.24166776244,-4.04305744823,2009496.47999,148.398513717,73
181.9,10.93,4372,1.86157198234,7601.9814618,0.555213369983,3089.57955038,4.74376047102,10.0788286474,-2.81385470483,-5.07048290966,2176106.21559,148.4499371,78
182.1,10.92,4368,1.41321809586,7606.9636132,0.555577243149,3095.23242277,0.615311028893,5.99461324096,-1.01246184101,-1.82295714248,1649479.4375,148.456608509,58
182.3,10.91,4364,1.50988863118,7613.72539535,0.556071092269,3101.27197729,3.80252265183,8.15308851287,-1.39130635963,-2.50314117388,1759622.41226,148.497843392,73
182.5,10.9,4360,1.6002541035,7619.47703372,0.556491165186,3107.6729937,1.96897306674,7.49631897401,-1.74468060401,-3.13632894217,1862086.12895,148.519199606,71
182.7,10.89,4356,1.82242395764,7627.13352827,0.557050359938,3114.96268954,5.37345573369,10.281478877,-2.62498433333,-4.71465908384,2117365.67234,148.577497733,75
182.9,10.88,4352,1.73038095327,7634.16633571,0.557564003485,3121.88421335,4.23341398622,9.28083583077,-2.24802838768,-4.03373303171,2007350.46936,148.623443344,70
183.1,10.87,4348,1.6985373356,7640.61698578,0.558035128964,3128.67836269,3.17089561343,8.56287354013,-2.11222347369,-3.78670691335,1967392.40237,148.657866657,70
183.3,10.86,4344,1.93220121814,7649.08957075,0.558653927165,3136.40716756,6.77318721789,11.5105768932,-3.03799192299,-5.44107046866,2234611.58451,148.731423234,73
183.5,10.85,4340,1.75438874973,7655.81908906,0.559145419884,3143.42472256,3.63162737219,9.04727035162,-2.3177520418,-4.14699122507,2025856.67273,148.770877568,74
183.7,10.84,4336,1.50738019357,7661.91775735,0.559590838253,3149.45424334,2.48599921043,7.42010950146,-1.32144120356,-2.36238200728,1737953.9319,148.797891727,64
183.9,10.83,4332,1.81939022427,7669.60275714,0.560152114895,3156.73180423,5.30181467407,10.2458957072,-2.56089591916,-4.574078206,2094465.78488,148.855520386,75
184.1,10.82,4328,1.43113813898,7676.67622496,0.560668728086,3162.45635679,4.18960968966,8.07245348798,-0.998985674706,-1.78259653354,1644978.81438,148.901075598,60
184.3,10.81,4324,1.84716167305,7683.27629043,0.561150766172,3169.84500348,3.32658627456,9.25456135826,-2.65449588566,-4.73248307637,2119895.1646,148.937256758,76
184.5,10.8,4320,1.35158443338,7689.68999851,0.561619193581,3175.25134122,2.97685388967,7.07749879448,-0.663790709004,-1.18241622558,1548755.13476,148.969641556,60
184.7,10.79,4316,1.36886327603,7695.840011,0.56206836189,3180.72679432,2.49035888728,6.87464574927,-0.724633265009,-1.28974155045,1566134.77315,148.996739249,64
184.9,10.78,4312,1.57065150003,7702.24558435,0.562536195176,3187.00940032,2.92808338148,7.92907395726,-1.5235006059,-2.70939788805,1794228.51185,149.028606144,66
185.1,10.77,4308,1.74244456725,7709.506271,0.563066481961,3193.97917859,4.42951479293,9.46271512368,-2.20202847004,-3.91262123796,1987399.28116,149.076826361,74
185.3,10.76,4304,1.53390194529,7715.74675047,0.563522257557,3200.11478637,2.59920928583,7.59972773768,-1.35924827312,-2.41303365717,1746832.92594,149.105128921,63
185.5,10.75,4300,2.01076623954,7722.34983155,0.564004515889,3208.15785133,3.22528914136,9.86136488764,-3.25828380361,-5.77952360928,2286348.05306,149.14025628,82
185.7,10.74,4296,1.81162671104,7728.33156577,0.564441393936,3215.40435817,2.10660666749,8.43510268295,-2.45336847,-4.34822519829,2056723.15066,149.163204281,72
185.9,10.73,4292,1.7882706547,7735.29642992,0.564950075221,3222.55744079,3.8308079878,9.31632354948,-2.35145939347,-4.1641175052,2027057.67367,149.204943657,73
186.1,10.72,4288,1.92376436599,7742.93442224,0.565507918656,3230.25249825,5.00213832471,10.5224110918,-2.88441877595,-5.10309766762,2177257.71011,149.259463093,84
186.3,10.71,4284,1.40342193119,7748.92756674,0.565945630057,3235.86618598,2.07480960822,6.78746307182,-0.794318568624,-1.40406748386,1585881.36476,149.282082757,66
186.5,10.7,4280,1.60187407815,7755.26497217,0.566408484675,3242.27368229,2.66647124878,7.91719115778,-1.57978573098,-2.79026800968,1807318.33839,149.311157774,68
186.7,10.69,4276,1.63938932742,7762.41432506,0.566930640159,3248.8312396,4.08161154028,8.87048233517,-1.72112944472,-3.03727173448,1846764.84057,149.355674353,75
186.9,10.68,4272,1.5607470909,7768.81306875,0.567397974639,3255.07422797,2.73917589292,7.79655116177,-1.39780746612,-2.46455471172,1755434.4114,149.38555694,72
187.1,10.67,4268,1.12007402302,7774.71726051,0.567829189345,3259.55452406,1.85096046473,5.53092639159,0.373265361962,0.657604704687,1257826.50806,149.405753073,51
187.3,10.66,4264,1.99682686048,7782.03432976,0.568363594052,3267.5418315,4.32114139891,10.4421322787,-3.12506302758,-5.50093799794,2238905.36326,149.452912383,84
187.5,10.65,4260,1.81178186376,7789.15158515,0.568883405284,3274.78895895,3.94976979533,9.49305937895,-2.37580398453,-4.17816707525,2028251.97008,149.496031704,75
187.7,10.64,4256,1.90372505707,7796.43703302,0.569415500513,3282.40385918,4.22567087194,10.0199384932,-2.73449062449,-4.8045212212,2127846.3187,149.542176791,82
187.9,10.63,4252,1.49799579427,7803.32979845,0.569918916043,3288.39584236,3.51665468039,7.99530603133,-1.10254059765,-1.93541173096,1671729.5547,149.580590151,66
188.1,10.62,4248,1.75912529241,7810.36200163,0.570432515456,3295.43234353,3.74233787272,9.17029134479,-2.13808816978,-3.74987589039,1960067.16294,149.621479548,72
188.3,10.61,4244,1.66670174696,7817.38264615,0.57094527068,3302.09915052,3.70290018902,8.78001099787,-1.7593664793,-3.08288193562,1854172.70105,149.661949043,71
188.5,10.6,4240,1.68397454727,7824.17871692,0.571441624082,3308.83504871,3.2907588872,8.61555810235,-1.81948732581,-3.18541351297,1870446.47116,149.697923377,67
188.7,10.59,4236,1.52309883374,7830.39444011,0.571895591595,3314.92744404,2.25756356524,7.38297355542,-1.16725036692,-2.04183044323,1689097.31399,149.722607896,72
188.9,10.58,4232,1.73428964574,7837.18985828,0.572391897333,3321.86460262,3.25359320037,8.79868157956,-2.0032634135,-3.50132887562,1920279.28181,149.758190305,69
189.1,10.57,4228,1.84354705539,7844.17892909,0.572902346559,3329.23879085,3.57316920935,9.4203532855,-2.43128247284,-4.24569054774,2038039.16179,149.79727745,78
189.3,10.56,4224,2.12799375327,7852.28619272,0.573494463389,3337.75076586,5.5040567788,11.6668915796,-3.55962795243,-6.21011489485,2348786.44172,149.857506668,89
189.5,10.55,4220,1.69794937535,7859.94951786,0.574054157016,3344.54256336,4.70795837572,9.49310307089,-1.82977793351,-3.18902031858,1871165.30321,149.90904364,71
189.7,10.54,4216,1.45295067436,7866.04469673,0.574499320532,3350.35436606,1.95742613185,6.93590699283,-0.840728119412,-1.46397731729,1598644.41414,149.930476364,63
189.9,10.53,4212,1.6475064752,7872.68424681,0.57498424239,3356.94439196,2.8877796466,8.24975351935,-1.61020344217,-2.80161194838,1809843.68891,149.962101535,69
190.1,10.52,4208,1.60318563617,7879.45228968,0.575478548764,3363.3571345,3.09309046661,8.19198529043,-1.42394241595,-2.47542541472,1758369.05324,149.995982541,70
190.3,10.51,4204,1.60268977168,7886.0381833,0.575959551804,3369.76789359,2.75849078352,7.99887478081,-1.4129811654,-2.45428940506,1755041.17894,150.026204877,64
190.5,10.5,4200,1.70383903478,7892.36025532,0.576421286541,3376.58324973,2.28299650303,8.13079685115,-1.80872483215,-3.13910952346,1862847.83325,150.051222249,72
190.7,10.49,4196,2.13745301745,7901.14209691,0.577062671408,3385.1330618,6.52916438238,12.3154552568,-3.53361365866,-6.12685358007,2333220.10476,150.122792708,82
190.9,10.48,4192,1.97576715643,7908.77152675,0.57761988948,3393.03613042,4.50899607466,10.506298193,-2.87686835254,-4.98295973281,2153300.05628,150.172238702,83
191.1,10.47,4188,1.76901480099,7916.17969617,0.578160947719,3400.11218963,4.10525160697,9.44844477359,-2.04027536175,-3.53055751763,1924904.79755,150.217271367,74
191.3,10.46,4184,1.6072800874,7922.9006607,0.57865181571,3406.54130998,2.89738865175,8.10498843607,-1.38402390248,-2.39282266973,1746134.49,150.249062477,71
191.5,10.45,4180,1.86490420274,7929.84644711,0.579159103646,3414.00092679,3.26738522768,9.35112395813,-2.40533754352,-4.1549747084,2022787.82338,150.284921383,79
191.7,10.44,4176,1.7328472882,7937.08952254,0.579688104188,3420.93231594,3.76137447524,9.11081830693,-1.86774287704,-3.22344976009,1876554.17907,150.326212321,71
191.9,10.43,4172,1.76116304353,7944.4740005,0.580227432114,3427.97696812,3.98530149139,9.35595873248,-1.97148077258,-3.39935229916,1904174.4338,150.369973822,77
192.1,10.42,4168,1.98224658269,7952.19115546,0.58079105722,3435.90595445,4.53789261792,10.5632749468,-2.84611999058,-4.90279873529,2139786.91926,150.419818687,81
192.3,10.41,4164,1.94300445741,7959.70641246,0.581339936639,3443.67797228,4.16929785345,10.1946529587,-2.67939595594,-4.61117717383,2094072.2658,150.465629417,78
192.5,10.4,4160,2.15447509428,7967.54450115,0.581912394183,3452.29587265,4.70345742945,11.353554286,-3.51546559753,-6.04420125262,2318268.29472,150.517326047,86
192.7,10.39,4156,1.92635964721,7974.52055191,0.582421892485,3460.00131124,3.20175546588,9.56939542205,-2.5933446674,-4.45463935417,2069489.70534,150.552527334,72
192.9,10.38,4152,1.75861686919,7982.0744898,0.582973596976,3467.03577872,4.1741327492,9.46672521593,-1.9127873238,-3.28264068481,1886253.86554,150.59843166,77
193.1,10.37,4148,2.07855666389,7990.24526554,0.583570352435,3475.35000537,5.21044587509,11.3533337102,-3.18255797332,-5.45638760533,2225835.7555,150.655752307,77
193.3,10.36,4144,1.86128831361,7997.67373292,0.584112893143,3482.79515863,3.91686859862,9.73198417329,-2.30351679313,-3.9454480517,1989970.14932,150.698856543,82
193.5,10.35,4140,1.66833009613,8004.3349345,0.584599396326,3489.46847901,2.5841502148,8.18338444146,-1.52218286133,-2.60488894494,1780803.03136,150.727301272,73
193.7,10.34,4136,1.9421676723,8011.61784868,0.585131306506,3497.2371497,3.62870598389,9.89097508966,-2.6080609027,-4.4592501443,2069764.51893,150.76725289,78
193.9,10.33,4132,1.93390890461,8018.52723279,0.585635935786,3504.97278532,2.97104911211,9.47483910627,-2.56545500062,-4.38251927104,2057642.24549,150.799971668,86
194.1,10.32,4128,1.98024340061,8026.16432221,0.586193713279,3512.89375892,4.19379270189,10.3781789175,-2.74108949505,-4.67830711953,2103542.97496,150.846168037,86
194.3,10.31,4124,1.85105536558,8034.12215742,0.586774916552,3520.29798039,4.71946111055,10.1721113785,-2.21427616514,-3.77550790162,1963136.52411,150.898171786,73
194.5,10.3,4120,1.94376754548,8042.49081418,0.587386124319,3528.07305057,5.39686469752,10.9434643173,-2.57480755977,-4.38578264845,2058131.02753,150.95766182,81
194.7,10.29,4116,1.88651940163,8049.93451129,0.587929777336,3535.61912817,3.80027744104,9.7793408601,-2.33564375478,-3.97449528504,1994283.45444,150.999566627,85
194.9,10.28,4112,2.00677695604,8057.88478145,0.588510428093,3543.646236,4.64074796508,10.7568890689,-2.80661890186,-4.77137535577,2117975.5811,151.05075489,80
195.1,10.27,4108,1.62454435726,8064.66023452,0.589005275674,3550.14441343,2.62434874638,8.04328335957,-1.26783028905,-2.15339852368,1711784.01115,151.079709597,70
195.3,10.26,4104,2.02145797271,8072.7998285,0.589599753761,3558.23024532,4.91989834631,10.9851403585,-2.84554638553,-4.82866832308,2126556.71623,151.134006294,85
195.5,10.25,4100,1.53733974499,8079.22374212,0.590068926535,3564.3796043,1.99002314981,7.3231429714,-0.899229349371,-1.52454560232,1614642.14092,151.155974014,65
195.7,10.24,4096,2.21340078795,8087.92902508,0.590704719915,3573.23320745,5.835338214,12.2987099424,-3.59342697969,-6.08656365341,2320918.94463,151.220408298,79
195.9,10.23,4092,1.95111272888,8095.37475296,0.591248521251,3581.03765837,3.68060572282,9.97960284731,-2.53387496626,-4.28760610489,2042561.16581,151.261063974,77
196.1,10.22,4088,2.11496819236,8102.83501295,0.591793383943,3589.49753114,3.68485697811,10.6395428793,-3.1792828953,-5.37475956066,2210490.4968,151.301777559,90
196.3,10.21,4084,2.03701534813,8110.49807836,0.5923530586,3597.64559253,4.00688806375,10.5204325157,-2.85736710715,-4.82603672062,2125546.07549,151.346061666,85
196.5,10.2,4080,1.93296531561,8118.25443088,0.592919546515,3605.37745379,4.14324481888,10.1872985525,-2.43094602487,-4.10191885711,2013682.51827,151.391866419,85
196.7,10.19,4076,1.73449231309,8125.94247096,0.593481045206,3612.31542304,4.00686859898,9.31484489076,-1.62680480949,-2.74242076553,1803970.11389,151.436176679,73
196.9,10.18,4072,1.86315420721,8134.08066438,0.594075421003,3619.76803987,4.74358040766,10.2692516219,-2.13105820825,-3.58898000876,1934617.37429,151.488650688,83
197.1,10.17,4068,1.93444775483,8140.90404729,0.594573769156,3627.50583089,2.50989538456,9.22948357744,-2.40610066673,-4.04846221518,2005357.98651,151.516422782,87
197.3,10.16,4064,2.02347693122,8148.16844949,0.595104327307,3635.59973862,3.23255019217,10.0167548046,-2.75235260376,-4.62705434679,2094214.15006,151.552198583,79
197.5,10.15,4060,1.55366640903,8155.02158047,0.595604848121,3641.81440425,2.52233168083,7.71634737404,-0.863216393476,-1.44991978107,1605342.97594,151.580120006,62
197.7,10.14,4056,1.84319226668,8161.95346477,0.596111120711,3649.18717332,2.63591463347,8.94339984732,-2.01151554374,-3.37583047698,1901372.53725,151.609304254,75
197.9,10.13,4052,2.07374351123,8170.19452457,0.59671300939,3657.48214736,4.81131519207,11.1645004742,-2.92344068275,-4.90171284932,2135686.16648,151.662588531,80
198.1,10.12,4048,1.96614613487,8178.87175247,0.597346753759,3665.3467319,5.51868463799,11.1594041754,-2.48217626585,-4.15754109209,2021544.47398,151.723729832,79
198.3,10.11,4044,1.77995240929,8186.50260242,0.597904075549,3672.46654154,3.74439559177,9.35755560533,-1.72670566299,-2.88927749832,1827091.52123,151.765227886,68
198.5,10.1,4040,1.68790076437,8194.68654696,0.598501792796,3679.2181446,4.64773182186,9.53188987055,-1.34794532296,-2.25332449234,1729746.73042,151.816753143,83
198.7,10.09,4036,2.19865459514,8203.25966385,0.599127933381,3688.01276298,5.27470761262,11.9531916974,-3.38007481572,-5.64460741386,2249446.16445,151.875250313,87
198.9,10.08,4032,1.61135996442,8210.22197185,0.599636427976,3694.45820284,2.56474146501,7.98270018984,-1.02039219046,-1.70240661693,1645862.08777,151.903701761,72
199.1,10.07,4028,2.14141427244,8218.50963399,0.600241720274,3703.02385993,4.754123775,11.4178417056,-3.13017956133,-5.21749573637,2183650.49975,151.956454784,82
199.3,10.06,4024,1.66115912099,8225.20578564,0.600730776047,3709.66849641,2.08216435338,7.89494754457,-1.19879589621,-1.99637527068,1691120.37435,151.979564803,72
199.5,10.05,4020,2.19858402633,8233.05801461,0.601304266332,3718.46283251,3.98682157996,11.1904857287,-3.3382567552,-5.55434182451,2234531.5456,152.02382449,91
199.7,10.04,4016,2.26095421008,8241.93829367,0.601952840613,3727.50664936,5.67329425712,12.4570326576,-3.57675359915,-5.94511942378,2294111.94987,152.086828769,97
