time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
41.5,17.95,7180,0.577911480982,0.458038296983,4933.07245851,0.360288669187,417.79439344,1223984.35026,134.091186488,75,-0.757223991536,-1.2042488009,2.10278502044,3.34415756463
42,17.925,7170,0.569288633851,0.459231545488,4939.03527173,0.360724165332,423.487279778,1224325.71818,134.128584375,73,0.26992687743,-1.10654126653,-0.748743613171,3.06940795934
42.5,17.9,7160,0.595245870518,0.460428968562,4945.00712236,0.361160321528,429.439738483,1224666.04635,134.165868355,80,0.0193919273663,-1.3541602932,-0.0537258459472,3.7517367885
43,17.875,7150,0.627745943245,0.461631037934,4950.99288184,0.361597493561,435.717197916,1225006.53094,134.203169472,85,-0.291699949224,-1.66716357961,0.807185873703,4.61333947499
43.5,17.85,7140,0.597461331789,0.462814647572,4956.74487549,0.362017592426,441.691811234,1225285.93529,134.233779063,73,-0.22261967005,-1.35238892347,0.615298587222,3.73786823867
44,17.825,7130,0.591382568758,0.463993822144,4962.41392783,0.362431633642,447.605636921,1225541.66674,134.261795217,76,-0.244773350497,-1.27978732935,0.675750188389,3.53313188364
44.5,17.8,7120,0.631346887838,0.465267351567,4969.05531474,0.362916689654,453.9191058,1226034.15217,134.315748484,86,0.327918030955,-1.66716770562,-0.904167061323,4.5968747761
45,17.775,7110,0.611718817026,0.46652438425,4975.48255803,0.363386105611,460.03629397,1226470.24451,134.36352372,72,0.310055121809,-1.458234036,-0.853790247898,4.01549889524
45.5,17.75,7100,0.479038451869,0.467690240883,4980.90106541,0.363781848189,464.826678489,1226654.40364,134.383698909,67,0.628122859296,-0.119315259114,-1.7275867453,0.328164239061
46,17.725,7090,0.664049404797,0.468879834262,4986.53703738,0.36419347337,471.467172537,1226889.0211,134.409401961,75,-1.00452207838,-1.95764768933,2.75976959283,5.37833531262
46.5,17.7,7080,0.497104458414,0.470005405151,4991.45740271,0.364552833969,476.438217121,1226944.58596,134.41548926,66,-0.0506792557686,-0.276621978242,0.139086140837,0.759172226209
47,17.675,7070,0.57391410981,0.47124218308,4997.52335156,0.364995862662,482.177358219,1227278.65856,134.452087923,79,0.326807758427,-1.03290748933,-0.895917599295,2.83163411599
47.5,17.65,7060,0.537714738809,0.472437600018,5003.11418419,0.365404191075,487.554505607,1227492.80843,134.475548689,72,0.213685243769,-0.658752497352,-0.58511836815,1.80381283923
48,17.625,7050,0.661409382136,0.47369603678,5009.33558895,0.365858573543,494.168599428,1227858.38258,134.515598442,83,-0.392689068186,-1.8834301054,1.0740026354,5.15117190845
48.5,17.6,7040,0.607171271001,0.474884764125,5014.78310916,0.366256435083,500.240312138,1228031.01313,134.534510641,75,-0.624192499046,-1.32881266375,1.70517607669,3.63006535338
49,17.575,7030,0.60647856459,0.476024712916,5019.6805977,0.366614124869,506.305097784,1228066.00118,134.538343688,77,-1.16729710077,-1.31024189999,3.18554780218,3.57564342623
49.5,17.55,7020,0.635335121963,0.477299351038,5025.96216643,0.367072901434,512.658449004,1228436.45887,134.578928448,83,-0.0717824937833,-1.58673544975,0.195676061345,4.32537415239
50,17.525,7010,0.617706168412,0.478519607838,5031.63367642,0.367487122146,518.835510688,1228654.47871,134.602813181,79,-0.505551695606,-1.39797103033,1.37647484039,3.80628127167
50.5,17.5,7000,0.561388911209,0.479838959302,5038.30907267,0.367974662041,524.4493998,1229114.21056,134.653178195,77,1.06150713754,-0.822101149044,-2.88664118343,2.23560534815
51,17.475,6990,0.633527499747,0.481077277686,5044.09525654,0.368397258,530.784674797,1229353.5631,134.679399989,83,-0.549091129047,-1.53069805521,1.49134184534,4.1574047395
51.5,17.45,6980,0.576572661251,0.482368930672,5050.40270414,0.368857924638,536.55040141,1229716.58842,134.719170511,72,0.541720990389,-0.948500191753,-1.46956170169,2.57305805124
52,17.425,6970,0.666636448129,0.483598823349,5056.02569811,0.369268601965,543.216765891,1229909.62155,134.740317874,83,-1.04337051007,-1.83652987231,2.82707766886,4.97619257979
52.5,17.4,6960,0.58600996769,0.484857240329,5061.90958904,0.369698333993,549.076865568,1230162.87958,134.768063056,81,0.0237912511853,-1.0178237069,-0.0643905702071,2.75472056291
53,17.375,6950,0.613613906999,0.48607338075,5067.31499431,0.370093119655,555.213004638,1230296.66212,134.782719338,84,-0.73073379409,-1.28149001283,1.9755129381,3.464462874
53.5,17.35,6940,0.629569505822,0.487434542628,5074.19358876,0.370595500201,561.508699696,1230784.69425,134.836184734,83,0.582899385814,-1.42816055496,-1.57393908908,3.85630484031
54,17.325,6930,0.679761020063,0.488822568612,5081.31060072,0.371115293655,568.306309897,1231326.72746,134.895566111,81,0.319401764304,-1.91632996745,-0.861256885971,5.16732393091
54.5,17.3,6920,0.72422313342,0.490153268361,5087.79092559,0.371588586444,575.548541231,1231710.73621,134.937635431,93,-0.761906469878,-2.34735697993,2.05170994873,6.32111139534
55,17.275,6910,0.713957838343,0.491499976673,5094.39725821,0.372071082253,582.688119615,1232121.62658,134.982649713,91,-0.533245759071,-2.23131709866,1.43411235412,6.00090926691
55.5,17.25,6900,0.628665114834,0.492777412295,5100.24621725,0.372498263019,588.974770763,1232345.86023,135.007215188,78,-0.43769210986,-1.36526861014,1.17569199602,3.6672705338
56,17.225,6890,0.52902027299,0.494033172252,5105.83283523,0.372906283613,594.264973493,1232503.46091,135.024480819,64,0.296415247582,-0.356154053407,-0.795313763301,0.955599358808
