time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
57.2,19.7165,7886.6,0.516260594048,0.386258792711,4569.40289189,0.333727935429,51.8731387976,1206965.16579,132.226683369,65,-0.0662651482881,-0.130045306133,0.198570165438,0.389693807685
57.7,19.714,7885.6,0.377434074315,0.386332471516,4569.69500608,0.33374927009,52.2505728719,1206940.2897,132.223958117,47,-0.0853198898637,0.00886155588462,0.255648849603,-0.0265523850443
58.2,19.7115,7884.6,0.487534730607,0.386429050576,4570.25773825,0.333790369431,52.7381076025,1206986.86537,132.229060624,65,0.0751974459815,-0.10115397282,-0.225297320277,0.303065067095
58.7,19.709,7883.6,0.414252847356,0.386519035543,4570.74220291,0.333825752477,53.1523604499,1207012.74321,132.231895619,55,0.0702118126995,-0.0277788070834,-0.210335881341,0.0832179037379
59.2,19.7065,7882.6,0.521389489568,0.386608409648,4571.21917483,0.333860588288,53.6737499395,1207036.61663,132.234511024,70,-0.0444175680472,-0.13482576972,0.133049203901,0.403859601399
59.7,19.704,7881.6,0.443714692696,0.386702101156,4571.74692071,0.333899132392,54.1174646322,1207073.87022,132.238592268,58,0.084031184852,-0.0570594403349,-0.251680903324,0.170898119691
60.2,19.7015,7880.6,0.559868013405,0.386790251694,4572.20888624,0.333932872206,54.6773326456,1207093.72948,132.240767909,75,-0.0979024817153,-0.173121839651,0.293194938371,0.518459248612
60.7,19.699,7879.6,0.484850181757,0.386868688394,4572.55577561,0.333958207392,55.1621828273,1207083.18547,132.239612781,70,-0.137960819975,-0.0980207138483,0.413123708907,0.293523051415
61.2,19.6965,7878.6,0.405769752118,0.386944630101,4572.87294407,0.333981371901,55.5679525794,1207064.77645,132.237596018,58,-0.0886012898555,-0.0188630948864,0.265297319106,0.0564814407507
61.7,19.694,7877.6,0.445662091348,0.387034095945,4573.34969132,0.334016191303,56.0136146708,1207088.46813,132.240191512,71,0.031085161336,-0.0586727310775,-0.093069684826,0.175667500331
62.2,19.6915,7876.6,0.400012546389,0.387123012622,4573.81968182,0.334050517223,56.4136272172,1207110.35095,132.242588842,54,0.0699779559405,-0.0129339948249,-0.209493917441,0.0387206686393
62.7,19.689,7875.6,0.464251018597,0.387209359909,4574.25905234,0.334082606803,56.8778782358,1207124.128,132.24409816,67,-0.0248804976084,-0.0770848348868,0.0744776653444,0.230746933851
63.2,19.6865,7874.6,0.548015669223,0.387306727082,4574.82832962,0.334124184168,57.425893905,1207172.15994,132.249360203,74,0.0212616095114,-0.160757629036,-0.0636378133199,0.481161314756
63.7,19.684,7873.6,0.488424442524,0.387394566194,4575.28478458,0.334157521515,57.9143183475,1207190.3939,132.25135779,66,-0.03196948447,-0.101073798533,0.095676671075,0.302488599263
64.2,19.6815,7872.6,0.583348447535,0.387472410712,4575.62295086,0.334182219607,58.497666795,1207177.39529,132.249933752,71,-0.245182167765,-0.195914961186,0.733705188184,0.58627356457
64.7,19.679,7871.6,0.377070343257,0.387560677311,4576.08394128,0.334215888203,58.8747371383,1207196.77893,132.252057289,52,0.0839200763931,0.0104461980839,-0.251108060937,-0.0312574136934
65.2,19.6765,7870.6,0.477659478237,0.387633722709,4576.36496693,0.33423641301,59.3523966165,1207168.66594,132.248977426,59,-0.196633829945,-0.0900622801174,0.588325687826,0.269465091089
65.7,19.674,7869.6,0.530919215981,0.387713179584,4576.72145708,0.334262449392,59.8833158325,1207160.44066,132.248076321,71,-0.174429062428,-0.143245767013,0.521852982072,0.428559493723
66.2,19.6715,7868.6,0.490471071852,0.387828063762,4577.49585377,0.334319007725,60.3737869044,1207262.4132,132.259247722,62,0.283925617433,-0.102700455156,-0.84933739759,0.307218975527
66.7,19.669,7867.6,0.621751253005,0.387909182646,4577.87142808,0.334346437926,60.9955381574,1207259.17086,132.258892513,79,-0.246176945872,-0.233882632067,0.736323216561,0.699550525866
67.2,19.6665,7866.6,0.470811216339,0.387970563098,4578.0138475,0.334356839578,61.4663493737,1207194.42586,132.251799503,64,-0.328391791623,-0.0828713449051,0.982174912763,0.247856852787
67.7,19.664,7865.6,0.388542821936,0.388091541017,4578.85923754,0.334418582934,61.8548921957,1207315.02354,132.265011343,58,0.456847213811,-0.000511775607682,-1.36622010449,0.00153048569207
68.2,19.6615,7864.6,0.472021389002,0.388180798548,4579.33006239,0.334452969792,62.3269135847,1207336.82527,132.267399789,65,-0.00119653509946,-0.0838852219474,0.00357777242754,0.250826101381
68.7,19.659,7863.6,0.384842119659,0.388268672937,4579.78430476,0.334486145542,62.7117557043,1207354.23003,132.269306533,60,0.0694002433449,0.00338261343971,-0.207493452705,-0.0101133671575
69.2,19.6565,7862.6,0.473906300932,0.388353134254,4580.19803007,0.334516362115,63.1856620052,1207360.92967,132.270040498,65,-0.06018098249,-0.0855953997745,0.179912576713,0.255889623118
69.7,19.654,7861.6,0.454808227954,0.388430159855,4580.52381708,0.334540156082,63.6404702332,1207344.4275,132.268232636,63,-0.129021226305,-0.0664165829642,0.385681098072,0.198538034255
70.2,19.6515,7860.6,0.447361518354,0.388513253211,4580.92091728,0.334569158434,64.0878317516,1207346.70172,132.268481784,65,-0.050261314027,-0.0588898141896,0.150233490811,0.176024493792
70.7,19.649,7859.6,0.348672294843,0.38860800704,4581.4552382,0.334608182749,64.4365040464,1207385.11665,132.272690255,49,0.185648627637,0.0398883321894,-0.554856287597,-0.119216027605
71.2,19.6465,7858.6,0.597711254184,0.388687377148,4581.80793309,0.334633941943,65.0342153006,1207375.64214,132.271652294,72,-0.245016368591,-0.209063564269,0.732220401408,0.624777062158
